Interface Name,Source Name,Element Name,LDM Field,LDM Object,LDM Text,LDM Text Type,Internal ID
Model Cash Report,BTFG$UI_POS_LIST.POS#FIDD.XSD,avsr_gcm_id,GCM ID,,LDM:btfg$code_ldm_obj_fld.person$gcm,ldm_obj_fld,person$gcm
Model Cash Report,BTFG$UI_POS_LIST.POS#FIDD.XSD,avsr_ora_id,Oracle User,,LDM:btfg$code_ldm_obj_fld.person_natural$oracle_user,ldm_obj_fld,person_natural$oracle_user
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,asset,Asset,Asset,LDM:btfg$code_ldm_obj.asset,ldm_obj,asset
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,prod_id,Product,Product,LDM:btfg$code_ldm_obj.prod,ldm_obj,prod
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,drawdown_curry_id,Drawndown Currency,,LDM:btfg$code_ldm_obj_fld.prod$drawdown_curry,ldm_obj_fld,prod$drawdown_curry
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,drawdown_trig_amount,Drawdown Trigger Amount,,LDM:btfg$code_ldm_obj_fld.prod$drawdown_trig_amount,ldm_obj_fld,prod$drawdown_trig_amount
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,has_dg_advcong_fee,Has license advice fee,,LDM:btfg$code_ldm_obj_fld.prod$has_dg_advcong_fee,ldm_obj_fld,prod$has_dg_advcong_fee
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,has_pltf_adm_fee,Has platform administartion fee,,LDM:btfg$code_ldm_obj_fld.prod$has_pltf_adm_fee,ldm_obj_fld,prod$has_pltf_adm_fee
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,is_direct,Is Direct,,LDM:btfg$code_ldm_obj_fld.prod$is_direct,ldm_obj_fld,prod$is_direct
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,is_super,Is Super,,LDM:btfg$code_ldm_obj_fld.prod$is_super,ldm_obj_fld,prod$is_super
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,min_cash_amount,Minimum Cash Amount,,LDM:btfg$code_ldm_obj_fld.prod$min_cash_amount,ldm_obj_fld,prod$min_cash_amount
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,prod_parent_id,Parent Product,,LDM:btfg$code_ldm_obj_fld.prod$parent_prod,ldm_obj_fld,prod$parent_prod
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,active,Product Is Active,,LDM:btfg$code_ldm_obj_fld.prod$prod_is_active,ldm_obj_fld,prod$prod_is_active
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,prod_type,Product Level ID,,LDM:btfg$code_ldm_obj_fld.prod$prod_level,ldm_obj_fld,prod$prod_level
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,prod_name,Product Name,,LDM:btfg$code_ldm_obj_fld.prod$prod_name,ldm_obj_fld,prod$prod_name
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,prod_nr,Product Numeric Key,,LDM:btfg$code_ldm_obj_fld.prod$prod_nr,ldm_obj_fld,prod$prod_nr
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,prod_short_name,Product Short Name,,LDM:btfg$code_ldm_obj_fld.prod$prod_short_name,ldm_obj_fld,prod$prod_short_name
UI Product List,BTFG$UI_PROD_LIST.ALL#PROD_DET.XSD,cpc_code,Product Badge CPC,,LDM:btfg$code_ldm_obj_fld.prod_white_label$prod_cpc,ldm_obj_fld,prod_white_label$prod_cpc
UI Product/IPS Investment Options,BTFG$UI_PROD_LIST.PROD#IPS_DET.XSD,ips_id,Investment Policy Statement,Investment Policy Statement,LDM:btfg$code_ldm_obj.ips,ldm_obj,ips
UI Product/IPS Investment Options,BTFG$UI_PROD_LIST.PROD#IPS_DET.XSD,prod_id,Product,Product,LDM:btfg$code_ldm_obj.prod,ldm_obj,prod
Recipient Created Tax Invoices,BTFG$UI_RECP_CREATE_TAX_INVC.INVST_MNGTFEE.XSD,supl,Person,Person,LDM:btfg$code_ldm_obj.person,ldm_obj,person
Recipient Created Tax Invoices,BTFG$UI_RECP_CREATE_TAX_INVC.INVST_MNGTFEE.XSD,recp_addr,Address ID,,LDM:btfg$code_ldm_obj_fld.person$addr,ldm_obj_fld,person$addr
Recipient Created Tax Invoices,BTFG$UI_RECP_CREATE_TAX_INVC.INVST_MNGTFEE.XSD,recp_abn,ABN,,LDM:btfg$code_ldm_obj_fld.person_legal$abn,ldm_obj_fld,person_legal$abn
Scheduled Transactions,BTFG$UI_SCD_TRX_LIST.POS_TRX.XSD,payee,Account,Account,LDM:btfg$code_ldm_obj.acc,ldm_obj,acc
UI Job User list,BTFG$UI_SEC_USER_LIST.JOB_USER.XSD,person_job,Job name,,LDM:btfg$code_ldm_obj_fld.person_profile$job_name,ldm_obj_fld,person_profile$job_name
UI Job User list,BTFG$UI_SEC_USER_LIST.JOB_USER.XSD,job_type,Job type ID,,LDM:btfg$code_ldm_obj_fld.person_profile$job_type,ldm_obj_fld,person_profile$job_type
UI Job User list,BTFG$UI_SEC_USER_LIST.JOB_USER.XSD,job_user_exper,LDM:btfg$code_ldm_obj_fld.person_profile$job_user_exper,,LDM:btfg$code_ldm_obj_fld.person_profile$job_user_exper,ldm_obj_fld,person_profile$job_user_exper
UI-Triggering Position List,BTFG$UI_SECEVT_POSLIST.TRIG_POS.XSD,bp_id,Account,Account,LDM:btfg$code_ldm_obj.acc,ldm_obj,acc
UI-Triggering Position List,BTFG$UI_SECEVT_POSLIST.TRIG_POS.XSD,ips_id,Investment Policy Statement,Investment Policy Statement,LDM:btfg$code_ldm_obj.ips,ldm_obj,ips
UI-Triggering Position List,BTFG$UI_SECEVT_POSLIST.TRIG_POS.XSD,avsr_person_oe_id,Adviser,Adviser,LDM:btfg$code_ldm_obj.person_natural_imed_avsr,ldm_obj,person_natural_imed_avsr
UI-Triggering Position List,BTFG$UI_SECEVT_POSLIST.TRIG_POS.XSD,trig_pos_id,Position,Position,LDM:btfg$code_ldm_obj.pos,ldm_obj,pos
UI-Triggering Position List,BTFG$UI_SECEVT_POSLIST.TRIG_POS.XSD,prod_id,Product,Product,LDM:btfg$code_ldm_obj.prod,ldm_obj,prod
UI-Triggering Position List,BTFG$UI_SECEVT_POSLIST.TRIG_POS.XSD,cont_type_id,Container Type,,LDM:btfg$code_ldm_obj_fld.cont$cont_type,ldm_obj_fld,cont$cont_type
UI Transactions Details,BTFG$UI_SECTRX_LIST.BP_CONT_ASSETGRP_POS.XSD,bp_id,Account,Account,LDM:btfg$code_ldm_obj.acc,ldm_obj,acc
UI Transactions Details,BTFG$UI_SECTRX_LIST.BP_CONT_ASSETGRP_POS.XSD,asset_id,Asset,Asset,LDM:btfg$code_ldm_obj.asset,ldm_obj,asset
UI Transactions Details,BTFG$UI_SECTRX_LIST.BP_CONT_ASSETGRP_POS.XSD,cont_id,Container,Container,LDM:btfg$code_ldm_obj.cont,ldm_obj,cont
UI Transactions Details,BTFG$UI_SECTRX_LIST.BP_CONT_ASSETGRP_POS.XSD,tax_curry_id,Currency,Currency,LDM:btfg$code_ldm_obj.curry,ldm_obj,curry
UI Transactions Details,BTFG$UI_SECTRX_LIST.BP_CONT_ASSETGRP_POS.XSD,asset_grp_id,Asset Group,,LDM:btfg$code_ldm_obj_fld.asset$asset_grp,ldm_obj_fld,asset$asset_grp
UI Transactions Details,BTFG$UI_SECTRX_LIST.BP_CONT_ASSETGRP_POS.XSD,cont_type_id,Container Type,,LDM:btfg$code_ldm_obj_fld.cont$cont_type,ldm_obj_fld,cont$cont_type
UI Transactions Details,BTFG$UI_SECTRX_LIST.BP_CONT_ASSETGRP_POS.XSD,pos_name,Position Name,,LDM:btfg$code_ldm_obj_fld.pos$pos_name,ldm_obj_fld,pos$pos_name
Transition settlement status,BTFG$UI_SETTLE_DOC_LIST.BP#TRANS_SETTLE_DOC.XSD,bp,Account,Account,LDM:btfg$code_ldm_obj.acc,ldm_obj,acc
Transition settlement status,BTFG$UI_SETTLE_DOC_LIST.BP#TRANS_SETTLE_DOC.XSD,asset,Asset,Asset,LDM:btfg$code_ldm_obj.asset,ldm_obj,asset
UI Transitioned Client Status,BTFG$UI_TRANS_BP_LIST.STATUS.XSD,bp,Account,Account,LDM:btfg$code_ldm_obj.acc,ldm_obj,acc
UI Transitioned Client Status,BTFG$UI_TRANS_BP_LIST.STATUS.XSD,avsr,Adviser,Adviser,LDM:btfg$code_ldm_obj.person_natural_imed_avsr,ldm_obj,person_natural_imed_avsr
UI Transitioned Client Status,BTFG$UI_TRANS_BP_LIST.STATUS.XSD,avsr_name,Full Name,,LDM:btfg$code_ldm_obj_fld.person$full_name,ldm_obj_fld,person$full_name
UI Transaction Bundler Orders,BTFG$UI_TRX_BDL_LIST.DOC.XSD,bp,Account,Account,LDM:btfg$code_ldm_obj.acc,ldm_obj,acc
UI Transaction Bundler Orders,BTFG$UI_TRX_BDL_LIST.DOC.XSD,cont,Container,Container,LDM:btfg$code_ldm_obj.cont,ldm_obj,cont
UI Transaction Bundler Orders,BTFG$UI_TRX_BDL_LIST.DOC.XSD,owner,Person,Person,LDM:btfg$code_ldm_obj.person,ldm_obj,person
UI Transaction Bundler Orders,BTFG$UI_TRX_BDL_LIST.DOC.XSD,trig_pos,Position,Position,LDM:btfg$code_ldm_obj.pos,ldm_obj,pos
UI Transaction Bundler Orders,BTFG$UI_TRX_BDL_LIST.DOC.XSD,bp_nr,BP Numeric Key,,LDM:btfg$code_ldm_obj_fld.acc$bp_nr,ldm_obj_fld,acc$bp_nr
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,is_safi_active,Is SAFI Active,,LDM:btfg$code_ldm_obj_fld.person$is_safi_active,ldm_obj_fld,person$is_safi_active
UI Matching for User Registration Details,BTFG$UI_USER.PERSON#MATCH_CHK.XSD,safi_device_nr,SAFI Device,,LDM:btfg$code_ldm_obj_fld.person$safi_device,ldm_obj_fld,person$safi_device
UI ABS basis information for investor,BTFG$UI_USER.USER_AUTH.XSD,person_id,Person,Person,LDM:btfg$code_ldm_obj.person,ldm_obj,person
UI ABS basis information for investor,BTFG$UI_USER.USER_AUTH.XSD,nat_person_id,Natural Person,Natural Person,LDM:btfg$code_ldm_obj.person_natural,ldm_obj,person_natural
UI ABS basis information for investor,BTFG$UI_USER.USER_AUTH.XSD,nat_person_full_name,Full Name,,LDM:btfg$code_ldm_obj_fld.person$full_name,ldm_obj_fld,person$full_name
UI ABS basis information for investor,BTFG$UI_USER.USER_AUTH.XSD,nat_person_safi_device,SAFI Device,,LDM:btfg$code_ldm_obj_fld.person$safi_device,ldm_obj_fld,person$safi_device
UI ABS basis information for investor,BTFG$UI_USER.USER_AUTH.XSD,nat_person_first_name,First Name,,LDM:btfg$code_ldm_obj_fld.person_natural$first_name,ldm_obj_fld,person_natural$first_name
UI ABS basis information for investor,BTFG$UI_USER.USER_AUTH.XSD,nat_person_last_name,Last Name,,LDM:btfg$code_ldm_obj_fld.person_natural$last_name,ldm_obj_fld,person_natural$last_name
UI ABS basis information for investor,BTFG$UI_USER.USER_AUTH.XSD,nat_person_middle_name,Middle Name,,LDM:btfg$code_ldm_obj_fld.person_natural$middle_name,ldm_obj_fld,person_natural$middle_name
